title,content,answer,solution,questionTypeCode,problemLevelCode,problemTypeCode,problemTypeDetailCode,metadata,createdDate,modifiedDate,contentID,classification,word_count,word_avg,word_hard,length,Difficulty_Level
자기만의 상상력으로 그림을 그렸던 미래주의 화가는 누구인가요?,자코모 발라(1871 1958)는 이탈리아의 미래주의 화가예요. 그는 연속적인 움직임을 한 장면에서 표현하려고 했어요. 그 결과 마치 움직이고 있는 것 같은 그림이 완성되었지요. 다른 화가들과는 달리 자기만의 상상력으로 그림을 그려 나갔어요.,자코모 발라,"자코모 발라는 이탈리아의 미래주의 화가로, 자기만의 상상력으로 그림을 그렸다고 알려져 있습니다.",QT01,PL01,PT02,PT0211,"{'options': ['레오나르도 다 빈치', '빈센트 반 고흐', '자코모 발라', '클로드 모네']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29293,예술경험,30.0,3.6666666666666665,4.0,135.0,1
파란색 줄무늬 소매의 드레스를 입은 사람은 누구인가요?,"헨리에타 라이스. 존 러셀, 1766년, 뉴턴 하우스. 파란색 줄무늬 소매의 드레스를 입은 여자아이가 토끼를 안고 있어요. 아주 부드럽고 포근해 보이지요.",여자아이,지문에서 파란색 줄무늬 소매의 드레스를 입은 사람은 여자아이로 설명되었기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['여자아이', '토끼', '남자아이', '할아버지']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29212,예술경험,20.0,3.0,5.0,86.0,1
능력이 뛰어난 페데리코가 아주 크게 발전시킨 곳은 어디인가요?,이탈리아 한 도시의 공작 페데리코와 그의 아내 바티스타예요. 페데리코는 능력이 뛰어난 사람으로 작은 도시를 아주 크게 발전시켰어요. 그의 아내 바티스타는 젊은 나이에 세상을 떠났어요.,작은 도시,페데리코는 작은 도시를 아주 크게 발전시켰기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['큰 마을', '작은 도시', '큰 도시', '작은 마을']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29188,예술경험,24.0,4.5,5.0,102.0,1
모자이크는 돌이나 유리 외에 또 어떤 것으로 만들 수 있나요?,"토끼. 작자 미상, 3세기경, 키프로스 파포스의 고대 유적지. 모자이크는 돌이나 유리, 조개껍데기, 타일 같은 재료를 조각조각 붙여서 만드는 작품을 말해요. 이 작품은 술과 풍요의 신 '디오니소스의 저택'에서 발견된 모자이크들 중 하나예요. 이곳은 수많은 신들을 묘사한 모자이크 바닥 장식으로 아주 유명한 곳이에요. '디오니소스의 저택'이 있는 파포스 지역은 유네스코 세계 문화유산으로 지정되어 있어요.",타일과 조개껍데기,"모자이크는 돌이나 유리, 타일, 조개껍데기 같은 다양한 재료를 사용하여 만들 수 있기 때문입니다.",QT01,PL01,PT02,PT0211,"{'options': ['나무', '종이', '타일과 조개껍데기', '플라스틱']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29245,예술경험,51.0,2.8,5.0,225.0,1
이 작품은 어디에 보관되어 있나요?,"당나라 시대 토끼 형상. 작자 미상, 7~10세기경, 프리어 갤러리. 중국 당나라 시대에 만들어진 토끼 모양 조각상이에요.",프리어 갤러리,지문에 프리어 갤러리에 보관되어 있다고 나와 있습니다.,QT01,PL01,PT02,PT0211,"{'options': ['국립박물관', '예술의 전당', '프리어 갤러리', '고대유물관']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29243,예술경험,16.0,1.0,1.0,68.0,1
누워서 푸른 누드 4점의 작품을 만든 건 누구인가요?,누워서도 작업할 수 있는 종이 오리기 작업을 통해 마티스는 커다란 기쁨을 느꼈어요. 푸른 누드는 모두 4점으로 이 그림은 그중 세 번째예요. 앙리 마티스(1869 1954)는 프랑스의 화가예요.,앙리 마티스,"마티스는 이 작품을 만든 화가로서, 지문에서도 언급되었습니다.",QT01,PL01,PT02,PT0211,"{'options': ['피카소', '고흐', '앙리 마티스', '모네']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29215,예술경험,26.0,1.25,2.0,108.0,1
오스카어 슐레머는 어디 출신인가요?,"오스카어 슐레머(1888 1943)는 독일의 무용가 겸 교사이자 화가예요. 무용과 음악, 옷의 세 가지 요소를 하나로 통합하려는 삼부작 발레가 유명해요. 예술의 여러 영역에 관심이 많았지요.",독일,슐레머는 독일의 무용가이기 때문에 정답은 독일입니다.,QT01,PL01,PT02,PT0211,"{'options': ['프랑스', '이탈리아', '독일', '스페인']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29206,예술경험,24.0,2.0,2.0,106.0,1
삼부작 발레가 유명한 독일의 무용가 겸 화가는 누구인가요?,"오스카어 슐레머(1888 1943)는 독일의 무용가 겸 교사이자 화가예요. 무용과 음악, 옷의 세 가지 요소를 하나로 통합하려는 삼부작 발레가 유명해요. 예술의 여러 영역에 관심이 많았지요.",오스카어 슐레머,오스카어 슐레머는 삼부작 발레가 유명한 독일의 무용가이자 화가이기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['피카소', '고흐', '오스카어 슐레머', '레오나르도 다 빈치']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29206,예술경험,24.0,2.0,2.0,106.0,1
슐레머가 태어난 건 언제인가요?,"야생 동물의 낙원. 오스카어 슐레머, 1939년, 개인 소장. 투명 용지에 잉크와 크레용으로 야생 동물들의 낙원을 그렸어요.",1939년,지문에 따르면 슐레머는 1939년에 태어났다고 기록되어 있습니다.,QT01,PL01,PT02,PT0211,"{'options': ['1923년', '1945년', '1939년', '1910년']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29205,예술경험,16.0,3.0,3.0,69.0,1
슐레머가 야생 동물들의 낙원을 어디에 그렸나요?,"야생 동물의 낙원. 오스카어 슐레머, 1939년, 개인 소장. 투명 용지에 잉크와 크레용으로 야생 동물들의 낙원을 그렸어요.",투명 용지,슐레머는 투명 용지에 그림을 그렸다고 했기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['종이', '캔버스', '투명 용지', '벽']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29205,예술경험,16.0,3.0,3.0,69.0,1
동물들이 연극을 하는 곳은 어디인가요?,생동감이 넘치는 파란색 덕분에 그림 속 동물들의 생기가 넘쳐 보여요. 사이사이에 보이는 흰색과 노란색이 그 생기에 한층 더 힘을 불어넣어요. 마치 무대 위에서 동물들이 연극을 하는 것처럼 보이지요.,무대,지문에서 동물들이 무대 위에서 연극을 하는 것처럼 보인다고 했기 때문에 정답은 '무대'입니다.,QT01,PL01,PT02,PT0211,"{'options': ['길', '바다', '무대', '숲']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29204,예술경험,28.0,2.8,7.0,110.0,1
그림 속 생기가 넘쳐 보이는 것은 무엇인가요?,생동감이 넘치는 파란색 덕분에 그림 속 동물들의 생기가 넘쳐 보여요. 사이사이에 보이는 흰색과 노란색이 그 생기에 한층 더 힘을 불어넣어요. 마치 무대 위에서 동물들이 연극을 하는 것처럼 보이지요.,동물들,지문에서 동물들이 생기가 넘쳐 보인다고 하였기 때문에 정답은 동물들입니다.,QT01,PL01,PT02,PT0211,"{'options': ['하늘', '나무', '동물들', '구름']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29204,예술경험,28.0,2.8,7.0,110.0,1
이 작품은 어디를 대표하는 작품으로 꼽히나요?,"이 그림은 마네가 사진관에서 촬영한 인물 사진처럼 그려 낸 작품이에요. 하지만 배경이 텅 비어 있는 이 그림을 보고 사람들은 이해할 수 없었어요. 그래서 당시 미술 전람회에 그림을 냈지만, 떨어지고 말았어요. 지금은 오르세 미술관을 대표하는 작품으로 꼽히고 있지요.",오르세 미술관,지문에서 이 그림은 지금 오르세 미술관을 대표하는 작품이라고 설명하고 있습니다.,QT01,PL01,PT02,PT0211,"{'options': ['국립미술관', '오르세 미술관', '서울미술관', '부산미술관']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29300,예술경험,37.0,1.8333333333333333,3.0,148.0,1
마티스는 어느 나라 화가인가요?,누워서도 작업할 수 있는 종이 오리기 작업을 통해 마티스는 커다란 기쁨을 느꼈어요. 푸른 누드는 모두 4점으로 이 그림은 그중 세 번째예요. 앙리 마티스(1869 1954)는 프랑스의 화가예요.,프랑스,마티스는 프랑스 출신의 화가라고 지문에 나와 있습니다.,QT01,PL01,PT02,PT0211,"{'options': ['이탈리아', '독일', '프랑스', '스페인']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29215,예술경험,26.0,1.25,2.0,108.0,1
마네의 그림을 보고 이해하지 못한 것은 누구인가요?,"이 그림은 마네가 사진관에서 촬영한 인물 사진처럼 그려 낸 작품이에요. 하지만 배경이 텅 비어 있는 이 그림을 보고 사람들은 이해할 수 없었어요. 그래서 당시 미술 전람회에 그림을 냈지만, 떨어지고 말았어요. 지금은 오르세 미술관을 대표하는 작품으로 꼽히고 있지요.",사람들,사람들은 마네의 그림을 보고 이해하지 못했다고 이야기했기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['마네', '미술관', '사람들', '사진관']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29300,예술경험,37.0,1.8333333333333333,3.0,148.0,1
마네는 어느 나라 출신의 화가인가요?,"에두아르 마네(1832 1883)는 프랑스의 화가예요. 그는 인상주의 전시회에 그림을 출품한 적이 없지만, 인상주의 화가로 분류되지요. 원근법과 입체감을 없애고 빛으로만 그림을 표현하려 해서 엄청난 비난을 받기도 했지만 다른 화가들에게 많은 영향을 주었어요.",프랑스,지문에서 마네가 프랑스의 화가라고 설명하고 있기 때문에 프랑스가 정답입니다.,QT01,PL01,PT02,PT0211,"{'options': ['영국', '이탈리아', '프랑스', '독일']}",2024-09-23T14:33:42.612692,2024-09-23T14:33:42.612692,9791128216381_29271,예술경험,31.0,3.0,3.0,144.0,1
빛으로만 그림을 표현하려 한 프랑스의 인상주의 화가는 누구인가요?,"에두아르 마네(1832 1883)는 프랑스의 화가예요. 그는 인상주의 전시회에 그림을 출품한 적이 없지만, 인상주의 화가로 분류되지요. 원근법과 입체감을 없애고 빛으로만 그림을 표현하려 해서 엄청난 비난을 받기도 했지만 다른 화가들에게 많은 영향을 주었어요.",에두아르 마네,에두아르 마네는 빛으로만 그림을 표현하려고 한 화가이기 때문에 정답입니다.,QT01,PL01,PT02,PT0211,"{'options': ['피카소', '모네', '에두아르 마네', '반 고흐']}",2024-09-23T14:33:42.613692,2024-09-23T14:33:42.613692,9791128216381_29271,예술경험,31.0,3.0,3.0,144.0,1
새들은 어디에 있나요?,하지만 어둠 속에서 까치를 노려보고 있는 고양이가 있지요. 아이가 조금만 방심하면 언제 저 고양이들이 까치에게 덤벼들지 몰라요. 아이가 까치와 새장 속 새들을 잘 지켜 주겠죠? 재미있는 점은 까치가 물고 있는 명함에 화가 자신의 이름을 적어 놓았다는 거예요. 그래서 그림에 따로 고야의 서명이 없는 거예요.,새장 속,지문에 새들이 새장 속에 있다고 나와 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['나무 위', '하늘에서', '새장 속', '땅속에']}",2024-09-23T14:33:42.613692,2024-09-23T14:33:42.613692,9791128216381_29181,예술경험,44.0,2.5,3.0,171.0,1
까치를 노려보고 있는 것은 무엇일까요?,하지만 어둠 속에서 까치를 노려보고 있는 고양이가 있지요. 아이가 조금만 방심하면 언제 저 고양이들이 까치에게 덤벼들지 몰라요. 아이가 까치와 새장 속 새들을 잘 지켜 주겠죠? 재미있는 점은 까치가 물고 있는 명함에 화가 자신의 이름을 적어 놓았다는 거예요. 그래서 그림에 따로 고야의 서명이 없는 거예요.,고양이,지문에서 고양이가 까치를 노려보고 있다고 언급되었기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['까치', '새장', '고양이', '아이']}",2024-09-23T14:33:42.613692,2024-09-23T14:33:42.613692,9791128216381_29181,예술경험,44.0,2.5,3.0,171.0,1
고야는 전쟁으로 고통받는 민중을 어떻게 표현하였나요?,프란시스코 고야(1746 1828)는 19세기 초의 에스파냐 미술을 대표하는 화가예요. 그는 전쟁으로 인해 고통받는 민중들을 그림으로 남겼어요. 고야가 그린 그림 속의 깊은 어두움은 다른 화가들에게도 큰 영향을 주었어요.,그림으로 남겼어요.,고야는 그림을 통해 사람들의 고통을 표현했기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['노래로 남겼어요.', '책으로 남겼어요.', '그림으로 남겼어요.', '춤으로 남겼어요.']}",2024-09-23T14:33:42.613692,2024-09-23T14:33:42.613692,9791128216381_29180,예술경험,27.0,2.0,3.0,123.0,1
고야가 에스파냐 미술을 대표했을 때는 언제인가요?,프란시스코 고야(1746 1828)는 19세기 초의 에스파냐 미술을 대표하는 화가예요. 그는 전쟁으로 인해 고통받는 민중들을 그림으로 남겼어요. 고야가 그린 그림 속의 깊은 어두움은 다른 화가들에게도 큰 영향을 주었어요.,19세기 초,프란시스코 고야는 19세기 초의 에스파냐 미술을 대표하는 화가로 알려져 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['19세기 중', '18세기 말', '19세기 초', '20세기 초']}",2024-09-23T14:33:42.613692,2024-09-23T14:33:42.613692,9791128216381_29180,예술경험,27.0,2.0,3.0,123.0,1
프란시스코 고야의 직업은 무엇인가요?,프란시스코 고야(1746 1828)는 19세기 초의 에스파냐 미술을 대표하는 화가예요. 그는 전쟁으로 인해 고통받는 민중들을 그림으로 남겼어요. 고야가 그린 그림 속의 깊은 어두움은 다른 화가들에게도 큰 영향을 주었어요.,화가,"고야는 19세기 초 에스파냐의 대표적인 화가로, 많은 그림을 남겼기 때문에 화가가 정답입니다.",QT01,PL01,PT02,PT0211,"{'options': ['작곡가', '작가', '화가', '농부']}",2024-09-23T14:33:42.613692,2024-09-23T14:33:42.613692,9791128216381_29180,예술경험,27.0,2.0,3.0,123.0,1
프란시스코 고야의 어린 마누엘 오소리오 만리케 데 수니가의 초상은 언제 그려진 그림인가요?,"어린 마누엘 오소리오 만리케 데 수니가의 초상. 프란시스코 고야, 1790년경, 메트로폴리탄 미술관. 빨간 옷을 입은 마누엘 오소리오라는 아이가 까치를 데리고 놀고 있어요.",1790년경,지문에 '1790년경'이라고 명시되어 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['1800년', '1780년', '1790년경', '1900년']}",2024-09-23T14:33:42.613692,2024-09-23T14:33:42.613692,9791128216381_29179,예술경험,22.0,6.0,6.0,96.0,1
우리들의 연주회 소리북에서 함께 즐길 수 있는 것은 무엇인가요?,우리들의 연주회. 우리들의 연주회는 명화와 악기 소리를 함께 즐기는 사운드북이에요. 특히 일반 사운드북에는 없는 성악가의 음성을 들으면서 합주의 즐거움을 느껴 보아요.,명화,연주회 소리북에서는 명화와 악기 소리를 함께 즐길 수 있기 때문입니다.,QT01,PL01,PT02,PT0211,"{'options': ['게임', '만화', '명화', '책']}",2024-09-23T14:33:42.613692,2024-09-23T14:33:42.613692,9791128216381_29299,예술경험,21.0,4.0,6.0,93.0,1
